,short_name,total
4903,M. Bolados,64.0
9942,J. Shackleton,64.0
8376,P. Álvarez,64.0
11175,Dani Molina,64.0
4769,R. Gumny,64.0
3793,A. Adomah,64.0
3785,V. Forren,64.0
7088,J. Jeggo,64.0
8011,L. Vignali,64.0
5424,I. Martić,64.0
7728,K. Bielik,64.0
6294,M. Figueroa,64.0
7279,L. Peltier,63.666666666666664
5274,T. Hoogland,63.666666666666664
4122,M. Valjent,63.666666666666664
10101,M. Vitale,63.666666666666664
12068,A. Stølås,63.666666666666664
7159,David Bruno,63.666666666666664
6886,M. Lysov,63.666666666666664
11573,F. Marquet,63.666666666666664
10163,J. Lindsay,63.666666666666664
7151,J. Newell,63.666666666666664
7145,K. Freeman,63.666666666666664
7016,B. Sankoh,63.666666666666664
8687,Kaio Aldair,63.666666666666664
9792,F. Montero,63.666666666666664
11837,A. Askar,63.666666666666664
9814,Ji Xiang,63.666666666666664
11594,V. Henry,63.666666666666664
5180,L. Tremolada,63.666666666666664
4905,L. Henderson,63.666666666666664
7247,S. Marveaux,63.666666666666664
7494,K. Aouadhi,63.666666666666664
5381,D. Fettouhi,63.666666666666664
4382,L. Kübler,63.666666666666664
4409,Alberto Benito,63.666666666666664
11930,Fábinho,63.666666666666664
4385,S. Magnasco,63.666666666666664
7366,M. Ponce,63.666666666666664
5379,W. Rémy,63.666666666666664
7409,Kim Sung Joon,63.666666666666664
4285,H. Palacios,63.666666666666664
9683,M. Crimi,63.666666666666664
4401,R. Mirzov,63.666666666666664
4066,V. Nelsson,63.666666666666664
7314,N. Frey,63.666666666666664
6919,R. Dekker,63.666666666666664
5488,H. Abd Elhamed,63.666666666666664
9699,F. Signorelli,63.666666666666664
4803,K. Mac Allister,63.666666666666664
7203,P. Corral,63.666666666666664
7035,M. Bakić,63.666666666666664
5283,Danilo Silva,63.666666666666664
5078,D. Johnson,63.666666666666664
7211,Z. Majer,63.666666666666664
5063,K. Wagner,63.666666666666664
4248,Vítor Tormena,63.666666666666664
5056,M. Busch,63.666666666666664
4017,Jairinhazo,63.666666666666664
5384,A. Esswein,63.666666666666664
4707,Edu Machado,63.666666666666664
5480,M. Korhut,63.666666666666664
4838,J. Fuentes,63.666666666666664
4697,Rafael Costa,63.666666666666664
9987,G. Felicioli,63.666666666666664
310,L. de Jong,63.666666666666664
9738,Rafinha,63.666666666666664
10227,L. Kinsella,63.666666666666664
6864,J. Kubicki,63.666666666666664
5218,C. Traoré,63.666666666666664
3985,C. Chimino,63.666666666666664
1400,P. Jansson,63.666666666666664
1428,J. Briand,63.666666666666664
10822,D. Di Quinzio,63.666666666666664
8464,M. Pietrowski,63.666666666666664
6268,L. Wallace,63.666666666666664
5708,J. Fuchs,63.666666666666664
11347,D. Kılıç,63.666666666666664
2774,F. Barba,63.666666666666664
6487,J. Adéoti,63.666666666666664
5922,A. Barberis,63.666666666666664
7773,S. Field,63.666666666666664
9272,R. Boissier,63.666666666666664
1577,D. Siovas,63.666666666666664
6744,José Machín,63.666666666666664
9469,M. Orihuela,63.666666666666664
9466,L. Guaycochea,63.666666666666664
889,J. Tomkins,63.666666666666664
77,N. Süle,63.666666666666664
10829,S. Sinovic,63.666666666666664
873,D. Abraham,63.666666666666664
8418,S. Fürstner,63.666666666666664
2316,Daniel Ayala,63.666666666666664
1067,C. Salcedo,63.666666666666664
3524,F. Sørensen,63.666666666666664
3009,T. Elyounoussi,63.666666666666664
5682,Y. Valery,63.666666666666664
6477,Ko Kwang Min,63.666666666666664
3738,P. Kone,63.666666666666664
609,Munir,63.666666666666664
2031,J. Ayew,63.666666666666664
2812,Diego Lopes,63.666666666666664
9596,R. Feltscher,63.666666666666664
10305,A. Ciranni,63.666666666666664
9589,Zhao Mingjian,63.666666666666664
7664,Daniel Mestrança,63.666666666666664
2979,G. Rodríguez,63.666666666666664
1513,L. Acosta,63.666666666666664
8527,L. Marín,63.666666666666664
8506,A. Soiledis,63.666666666666664
900,S. Jovetić,63.666666666666664
10805,A. Matuszczyk,63.666666666666664
8490,M. Davidson,63.666666666666664
5652,G. Zarfino,63.666666666666664
2161,Bruno Xadas,63.666666666666664
9542,L. Craig,63.666666666666664
8864,P. Ghiglione,63.666666666666664
7720,N. Bajrami,63.666666666666664
6765,R. Brown,63.666666666666664
8917,G. Dobson,63.666666666666664
8163,M. Haïdara,63.666666666666664
7836,J. Pretell,63.666666666666664
7906,R. Lundqvist,63.666666666666664
5825,H. Sakhi,63.666666666666664
6063,G. Varela,63.666666666666664
2552,Ewerton,63.666666666666664
10930,R. Hollingshead,63.666666666666664
2567,A. Semenov,63.666666666666664
10584,S. Jakubiak,63.666666666666664
5838,B. Van Durmen,63.666666666666664
840,C. Kabasele,63.666666666666664
7988,B. Véjar,63.666666666666664
3109,Y. Öztekin,63.666666666666664
3180,O. Kragl,63.666666666666664
6092,P. Farkas,63.666666666666664
5868,J. Byrne,63.666666666666664
9075,Neto Borges,63.666666666666664
9082,S. Lawson,63.666666666666664
6560,A. Figuera,63.666666666666664
3159,J. Cuevas,63.666666666666664
8212,R. Harakawa,63.666666666666664
9098,J. Allen,63.666666666666664
6672,I. Voca,63.666666666666664
3112,E. Zukanović,63.666666666666664
2504,L. Sané,63.666666666666664
8297,T. Leugers,63.666666666666664
8402,M. Lumb,63.666666666666664
2688,N. De la Cruz,63.666666666666664
2343,F. Đuričić,63.666666666666664
8921,O. Abildgaard,63.666666666666664
1319,Matheus Pereira,63.666666666666664
6513,M. Mier,63.666666666666664
5777,Aguado,63.666666666666664
7847,M. Rasmussen,63.666666666666664
5906,C. Guzmán,63.666666666666664
7859,J. Sørensen,63.666666666666664
745,Antônio Chiamuloira,63.666666666666664
8004,M. Christiansen,63.666666666666664
749,D. Lenzado,63.666666666666664
3309,F. Tomori,63.666666666666664
8345,S. Ishizaki,63.666666666666664
5902,Óscar Valentín,63.666666666666664
1241,J. Palomino,63.666666666666664
2464,Dentinho,63.666666666666664
5799,N. Hauptmann,63.666666666666664
6057,M. Laba,63.666666666666664
7892,G. Troupée,63.666666666666664
1223,Luís Neto,63.666666666666664
8305,P. Steinhart,63.666666666666664
10301,V. Slivka,63.666666666666664
5880,J. Dehm,63.666666666666664
5974,P. Polomat,63.666666666666664
9176,N. Mbemba,63.666666666666664
7555,J. Arboleda,63.666666666666664
9622,D. Daube,63.666666666666664
9661,O. Clarke,63.666666666666664
8581,M. Saeid,63.666666666666664
3930,Renato Santos,63.666666666666664
6414,A. Corzo,63.666666666666664
588,D. Zagadou,63.666666666666664
1695,M. Veljković,63.666666666666664
11088,L. Fomba,63.666666666666664
8074,Carlos Nieto,63.666666666666664
8109,J. Forster-Caskey,63.666666666666664
8777,Sergio López,63.666666666666664
5537,R. Cardozo,63.666666666666664
8641,D. Lovitz,63.666666666666664
9192,T. Szántó,63.666666666666664
3815,F. Jungwirth,63.666666666666664
2935,Bigas,63.666666666666664
6816,J. Laursen,63.666666666666664
7596,O. Ovacıklı,63.666666666666664
5542,Jung Seok Hwa,63.666666666666664
2927,P. Ceppelini,63.666666666666664
5981,R. Klingenburg,63.666666666666664
2921,Guitián,63.666666666666664
524,S. Feghouli,63.666666666666664
1859,S. Larsson,63.666666666666664
1863,Carles Gil,63.666666666666664
9223,J. Rothwell,63.666666666666664
10729,L. Stevenson,63.666666666666664
8617,C. Díaz,63.666666666666664
8114,T. Grøgaard,63.666666666666664
1648,Bruno Tabata,63.666666666666664
1579,Garry Rodrigues,63.666666666666664
8045,L. Vigen,63.666666666666664
7637,Helito Caldeira,63.666666666666664
10241,C. Colkett,63.666666666666664
9608,D. Swanson,63.666666666666664
4005,Jonas Damasto,63.333333333333336
8341,P. Zulu,63.333333333333336
5904,D. Valdez,63.333333333333336
8956,E. Kayembe,63.333333333333336
1762,W. Hoedt,63.333333333333336
1853,P. Klement,63.333333333333336
4624,J. Fernández,63.333333333333336
3296,D. Lainez,63.333333333333336
8960,Y. Diarra,63.333333333333336
1247,Simão Acunha,63.333333333333336
2698,C. Montes,63.333333333333336
817,V. Fischer,63.333333333333336
8636,M. Azira,63.333333333333336
5116,B. Pittón,63.333333333333336
9390,D. Rienstra,63.333333333333336
7963,A. Muyl,63.333333333333336
5952,P. Förster,63.333333333333336
3074,Diego Ângelo,63.333333333333336
1725,L. Schaub,63.333333333333336
7183,M. Fedele,63.333333333333336
9857,T. Yonemoto,63.333333333333336
7384,C. Solly,63.333333333333336
4286,J. Gradit,63.333333333333336
2707,Pau Torres,63.333333333333336
8408,N. Eardley,63.333333333333336
6388,M. Abubakari,63.333333333333336
9308,João Pedro,63.333333333333336
10733,L. Figueroa,63.333333333333336
2709,Y. Benzia,63.333333333333336
352,W. Orban,63.333333333333336
10726,A. Lienhart,63.333333333333336
9776,C. Meneses,63.333333333333336
1867,A. Jahanbakhsh,63.333333333333336
5544,Jeong Jae Yong,63.333333333333336
8358,R. Wallace,63.333333333333336
7394,M. Reginiussen,63.333333333333336
8949,André Sousa,63.333333333333336
2861,J. Añor,63.333333333333336
6631,L. Kelly,63.333333333333336
8170,D. McGeouch,63.333333333333336
9104,P. Strand,63.333333333333336
7576,C. Amissi,63.333333333333336
7209,Bastos,63.333333333333336
8361,F. Öztorun,63.333333333333336
8213,A. Fukumori,63.333333333333336
7330,J. Mattock,63.333333333333336
9667,J. Ballón,63.333333333333336
6934,G. Bijl,63.333333333333336
6576,Jonaldo Monteiro,63.333333333333336
6438,R. Hassan,63.333333333333336
7350,M. Sadlok,63.333333333333336
2684,S. Grandsir,63.333333333333336
9662,D. Wotherspoon,63.333333333333336
3210,P. Hurtado,63.333333333333336
3949,D. Andrade,63.333333333333336
3094,Saúl Berjón,63.333333333333336
4669,B. Kololli,63.333333333333336
8088,J. Bruijn,63.333333333333336
10210,R. Yalçın,63.333333333333336
7928,A. Gilbey,63.333333333333336
1706,M. Thuram,63.333333333333336
4664,M. Abero,63.333333333333336
4328,S. van de Streek,63.333333333333336
6114,R. Fiamozzi,63.333333333333336
9871,K. Yamamura,63.333333333333336
9053,N. Kijewski,63.333333333333336
7220,M. Pedersen,63.333333333333336
7340,F. Migliore,63.333333333333336
8179,L. Bertone,63.333333333333336
10593,J. González,63.333333333333336
1178,M. Carcela-González,63.333333333333336
9028,M. Biteghé,63.333333333333336
3241,M. Pisano,63.333333333333336
8221,F. Rogic,63.333333333333336
855,F. Tait,63.333333333333336
3268,Pietrson Mendes,63.333333333333336
3967,K. Molino,63.333333333333336
7565,R. Ranftl,63.333333333333336
11834,Carlos Caballero,63.333333333333336
1688,K. Akpoguma,63.333333333333336
9290,J. Espericueta,63.333333333333336
4698,A. Farías,63.333333333333336
9787,J. Espinoza,63.333333333333336
6696,G. Gaudino,63.333333333333336
6418,C. Fandrich,63.333333333333336
8709,A. Mbekile,63.333333333333336
9195,K. Fukai,63.333333333333336
6899,E. Huws,63.333333333333336
1199,Y. Mallı,63.333333333333336
7221,S. Camara,63.333333333333336
9677,A. Faltsetas,63.333333333333336
6094,G. Baldock,63.333333333333336
7356,L. Kelly,63.333333333333336
9708,N. Peñailillo,63.333333333333336
8736,Romera,63.333333333333336
5208,Fabrício Baiano,63.333333333333336
6787,M. Butean,63.333333333333336
5192,L. Sadiku,63.333333333333336
5928,T. Pachonik,63.333333333333336
2088,B. Bianchi,63.333333333333336
1503,M. Stoch,63.333333333333336
8520,L. Vilsvik,63.333333333333336
4547,A. Tetteh,63.333333333333336
9619,C. Telo,63.333333333333336
8853,U. Jenssen,63.333333333333336
4915,L. Klünter,63.333333333333336
5458,S. Çinaz,63.333333333333336
9626,M. Budziński,63.333333333333336
898,Marcelo,63.333333333333336
6360,I. Lewczuk,63.333333333333336
8858,C. Lobos,63.333333333333336
8112,C. Edwards,63.333333333333336
9264,Pablo Larrea,63.333333333333336
11391,C. Grant,63.333333333333336
7436,L. Schmitz,63.333333333333336
5659,P. Pomykal,63.333333333333336
8020,A. Arellano,63.333333333333336
6474,M. Nyatama,63.333333333333336
8413,D. Ferreira,63.333333333333336
1455,A. Diamanti,63.333333333333336
6011,M. Havel,63.333333333333336
7098,A. Geipl,63.333333333333336
7078,A. Coeff,63.333333333333336
7669,D. Hägele,63.333333333333336
583,C. Pulisic,63.333333333333336
5944,M. Osman,63.333333333333336
2004,M. Yoshida,63.333333333333336
10294,J. Karlström,63.333333333333336
914,D. Welbeck,63.333333333333336
426,Rúben Dias,63.333333333333336
7057,N. Kreuzer,63.333333333333336
2958,S. Taniguchi,63.333333333333336
10773,R. Flynn,63.333333333333336
9257,L. Crepulja,63.333333333333336
10510,B. Vécsei,63.333333333333336
3717,N. Lombaerts,63.333333333333336
6799,Pep Biel,63.333333333333336
8544,J. Morris,63.333333333333336
4110,F. Jensen,63.333333333333336
6345,C. Evans,63.333333333333336
5009,Fali,63.333333333333336
2059,F. Castillo,63.333333333333336
3687,F. Coloccini,63.333333333333336
5183,Y. Sylla,63.333333333333336
8530,L. Palmer,63.333333333333336
6870,J. Petriccione,63.333333333333336
9587,L. Noriega,63.333333333333336
6610,Fran Gámez,63.333333333333336
8798,D. Acosta,63.333333333333336
8529,I. Franjić,63.333333333333336
7455,D. Hediger,63.333333333333336
7711,Oriol Busquets,63.333333333333336
7426,Isma López,63.333333333333336
5670,Sancet,63.333333333333336
9457,Michael Pinto,63.333333333333336
4201,G. Holtmann,63.333333333333336
890,F. Caicedo,63.333333333333336
10120,R. González,63.333333333333336
6771,Raúl Guti,63.333333333333336
1940,A. Taarabt,63.333333333333336
6489,J. Palomino,63.333333333333336
1633,P. Retsos,63.333333333333336
1377,A. Briançon,63.333333333333336
1360,M. Elyounoussi,63.333333333333336
6901,I. Cissé,63.333333333333336
12904,N. Maya,63.333333333333336
2269,Iván Alejo,63.333333333333336
5436,G. Hairemans,63.333333333333336
4472,Feng Xiaoting,63.333333333333336
11122,Álex Centelles,63.333333333333336
10543,N. Pavan,63.333333333333336
6600,S. Hanca,63.333333333333336
2303,Chema Rodríguez,63.333333333333336
7807,A. Lucoqui,63.333333333333336
3410,A. Halilović,63.333333333333336
8015,K. Bartolec,63.333333333333336
4810,J. Campuzano,63.333333333333336
8615,F. Godoy,63.333333333333336
7510,A. Calello,63.333333333333336
12906,K. Lejeune,63.333333333333336
2248,Gil Dias,63.333333333333336
7109,D. Roßbach,63.333333333333336
9690,S. Mantom,63.333333333333336
4878,D. Batallini,63.333333333333336
4876,Joan Sastre,63.333333333333336
5214,P. Anton,63.333333333333336
8459,G. Corral,63.333333333333336
2849,C. Mbemba,63.333333333333336
8874,D. Batty,63.333333333333336
5696,S. Singh,63.333333333333336
329,L. Martínez,63.333333333333336
5579,Y. Cabrera,63.333333333333336
9302,P. Weihrauch,63.333333333333336
5675,L. Pellegrini,63.333333333333336
4062,B. Godfrey,63.333333333333336
927,B. Hübner,63.333333333333336
7280,D. Gray,63.333333333333336
2213,Pedro Nuno,63.333333333333336
6965,A. Corryn,63.333333333333336
8588,M. Al Harbi,63.333333333333336
6612,Z. Udovičić,63.0
8130,Claude Gonçalves,63.0
5341,M. Drudi,63.0
6591,Fábio China,63.0
8177,F. Holst,63.0
975,A. Donatti,63.0
6571,Alson Botelho,63.0
6052,A. Ghazal,63.0
8153,Leandro Vilela,63.0
11064,T. Nydam,63.0
962,A. Carrillo,63.0
9169,A. Lundqvist,63.0
2828,M. Mitrović,63.0
2678,L. Majer,63.0
8180,E. Ba,63.0
10984,Y. Kawai,63.0
9170,E. Gómez,63.0
9855,T. Wada,63.0
2856,A. Ruiz,63.0
8160,M. Potzmann,63.0
2309,A. González,63.0
1092,S. Aziz,63.0
10066,F. Beltrán,63.0
1589,O. Romero,63.0
10761,A. Ogogo,63.0
10765,Song Jin Hyung,63.0
1580,A. Szymanowski,63.0
7054,Juan Cámara,63.0
2007,J. Aquino,63.0
8559,Sin Se Gye,63.0
1559,C. Schindler,63.0
10775,J. Ryan,63.0
2037,D. Drexler,63.0
10779,C. Gutiérrez,63.0
6971,G. Gil Romero,63.0
6324,G. Mandjeck,63.0
10126,T. Bijleveld,63.0
10036,S. Dewaele,63.0
6464,M. Legittimo,63.0
11737,D. Offenbacher,63.0
1473,O. Toivonen,63.0
2150,J. Barrera,63.0
10658,S. Finley,63.0
8483,H. Muath,63.0
207,Falcao,63.0
1978,M. Phillips,63.0
8582,Choi Sung Geun,63.0
8784,C. Gomes,63.0
1607,Davidson,63.0
1744,S. Ghoddos,63.0
8658,V. Achim,63.0
1804,H. Villalba,63.0
11843,M. Cortés,63.0
1698,Marcos Guilherme,63.0
6410,Toribio,63.0
7034,R. James,63.0
8637,W. Francis,63.0
6402,M. Ciofani,63.0
10111,A. Ndom,63.0
1672,M. Vlap,63.0
1875,Borja Valle,63.0
10112,L. Amos,63.0
8739,M. Abdulrahman,63.0
10713,J. Martins Pereira,63.0
188,S. Haller,63.0
8753,A. Cissé,63.0
10743,D. Perkins,63.0
5172,D. Appiah,63.0
8597,M. Welzmüller,63.0
6981,Henrique,63.0
11986,J. Nilsen,63.0
7101,L. Bijker,63.0
7212,U. Segura,63.0
9036,A. Salétros,63.0
10897,D. Powers,63.0
4722,Silvosinho,63.0
6168,A. Almici,63.0
6935,M. Sauer,63.0
1229,E. Vargas,63.0
5298,Javi Moyano,63.0
6157,J. Kappelhof,63.0
10911,M. Restrepo,63.0
6146,S. Salger,63.0
6528,E. Méndez,63.0
1166,Varela,63.0
10820,N. Miatke,63.0
12192,O. Güçtekin,63.0
8252,M. Rutten,63.0
6548,I. Chebake,63.0
7196,Z. Yavru,63.0
9870,H. Miyazawa,63.0
10938,Ding Haifeng,63.0
6099,D. Williams,63.0
6095,A. Wisdom,63.0
5320,A. Bodzek,63.0
4614,Zhang Linpeng,63.0
8323,D. Torres,63.0
10613,F. Ardizzone,63.0
8354,J. Gjasula,63.0
6938,P. Hatzidiakos,63.0
2222,C. Goldson,63.0
8454,F. Monzón,63.0
1395,M. Jørgensen,63.0
11710,D. Donohue,63.0
12041,T. Lindenhahn,63.0
1356,N. Araújo,63.0
8424,S. Jamieson,63.0
6953,Nanu,63.0
2306,Ivi,63.0
4811,S. Bornauw,63.0
961,Álvaro,63.0
8412,J. Mousinho,63.0
7143,J. Van Damme,63.0
2326,K. Roofe,63.0
4790,R. Cannon,63.0
6222,C. Rizzuto,63.0
9955,Moreto Cassamá,63.0
8925,T. Ndenge,63.0
2382,R. Nuzzolo,63.0
8954,Chuca,63.0
10881,K. Moleko,63.0
8084,K. Osorio,63.0
5336,C. Gülselam,63.0
5817,Pedro Amaral,63.0
6808,Salva Ruíz,63.0
6814,E. Rakip,63.0
7934,L. O'Nien,63.0
3207,Víctor Rodríguez,63.0
9796,K. Karami,63.0
367,Gerard Moreno,63.0
433,Rony Lopes,63.0
3237,G. Haraguchi,63.0
5845,I. Sackey,63.0
4160,S. Amallah,63.0
6434,Kim Tae Hwan,63.0
7891,J. Cullen,63.0
3278,T. Shiotani,63.0
5798,L. Maciel,63.0
7373,K. Großkreutz,63.0
7935,J. McCarthy,63.0
3824,C. Nhamoinesu,63.0
9682,S. Suciu,63.0
5884,L. Caicedo,63.0
3075,G. Kakuta,63.0
7577,D. Cerén,63.0
851,J. Vestergaard,63.0
6663,Gustavo Assunção,63.0
5380,M. Pektemek,63.0
9809,A. Eriksson,63.0
11499,Tiago Esgaio,63.0
6677,Gonzalo Villar,63.0
7965,D. Dankerlui,63.0
7964,Y. Nakayama,63.0
3856,I. Hajrović,63.0
795,Y. Mina,63.0
4053,K. Balanta,63.0
552,S. Zaza,63.0
5796,S. Moore,63.0
7877,Bruno Costa,63.0
6866,D. Furlong,63.0
9470,A. Diop,63.0
5636,J. Grimm,63.0
9726,A. Wiegel,63.0
5747,G. Fuentes,63.0
9456,F. Milo,63.0
7791,D. Janošek,63.0
9468,L. Berry,63.0
6778,Jaquité,63.0
7845,M. Schulz,63.0
7443,G. Åsen,63.0
7744,A. Hadžiahmetović,63.0
7733,R. Yates,63.0
3551,F. Ricci,63.0
3599,J. Giraudon,63.0
7706,M. Kudus,63.0
7406,K. Noborizato,63.0
3655,A. Struna,63.0
7803,M. Kenlock,63.0
5753,N. Giménez,63.0
7673,T. Mkhize,63.0
5628,N. Romat,63.0
9765,N. Al Mousa,63.0
6728,Pleguezuelo,63.0
9586,Wang Yongpo,63.0
11302,R. Basque,63.0
9436,M. Thiede,63.0
6727,L. Valzania,63.0
9421,R. Benson,63.0
378,Jardel,63.0
7461,J. Cuffaut,63.0
9714,P. Segbefia,63.0
3707,G. Fernández,63.0
4407,S. Doi,63.0
7705,David Tavares,63.0
3021,D. Tošić,63.0
3051,M. Yanga-Mbiwa,63.0
8077,Q. Lecoeuche,63.0
897,D. Da Silva,63.0
519,F. Fazio,63.0
3915,S. Gentiletti,63.0
6841,F. Boya,63.0
916,A. Barnes,63.0
4466,M. Madl,63.0
8010,C. Borthwick-Jackson,63.0
5540,B. Zolinski,63.0
3936,D. Kądzior,63.0
9232,J. von Haacke,63.0
8102,U. Meraş,62.666666666666664
2317,J. Bruma,62.666666666666664
6507,N. Berardo,62.666666666666664
10854,L. Burnet,62.666666666666664
1539,H. Pérez,62.666666666666664
9180,M. Frey,62.666666666666664
9239,Kang Sang Woo,62.666666666666664
12081,R. Allen,62.666666666666664
8397,J. Parr,62.666666666666664
6504,I. Rivas,62.666666666666664
8053,L. Crecco,62.666666666666664
6496,S. Willems,62.666666666666664
11941,M. Eramo,62.666666666666664
5763,L. Amani,62.666666666666664
9953,D. Yearwood,62.666666666666664
4465,Carmona,62.666666666666664
6940,E. Taffertshofer,62.666666666666664
7828,S. Guzmán,62.666666666666664
5256,W. Hoolahan,62.666666666666664
233,A. Kramarić,62.666666666666664
4952,Luis Pérez,62.666666666666664
5990,Alberto,62.666666666666664
8415,R. Strauß,62.666666666666664
4766,R. Vargas,62.666666666666664
6041,Rober Correa,62.666666666666664
617,L. Trossard,62.666666666666664
6518,M. Bíttolo,62.666666666666664
7482,L. Palun,62.666666666666664
11840,M. Ørnskov,62.666666666666664
1237,L. López,62.666666666666664
9393,J. Sánchez,62.666666666666664
4094,G. Bouzoukis,62.666666666666664
11273,A. Cannon,62.666666666666664
7377,F. Renzetti,62.666666666666664
11424,M. Meulensteen,62.666666666666664
8808,J. Cacciabue,62.666666666666664
1250,A. Píriz,62.666666666666664
8977,T. Bishop,62.666666666666664
8561,Héctor,62.666666666666664
5795,J. Horn,62.666666666666664
8943,Q. Maceiras,62.666666666666664
9403,K. Dougall,62.666666666666664
1269,J. Koundé,62.666666666666664
1560,Juan Jesus,62.666666666666664
7870,A. Fuchs,62.666666666666664
7544,A. Vacca,62.666666666666664
10069,Fran Manzanara,62.666666666666664
6186,C. Sepúlveda,62.666666666666664
96,Z. Ibrahimović,62.666666666666664
9781,C. Ayala,62.666666666666664
7644,A. Marchesano,62.666666666666664
5775,F. Varela,62.666666666666664
7820,O. Azubuike,62.666666666666664
10682,F. Mader,62.666666666666664
3977,Zhang Xizhe,62.666666666666664
6729,P. Dziczek,62.666666666666664
8674,T. D'Orazio,62.666666666666664
11343,A. Confais,62.666666666666664
8503,C. Groß,62.666666666666664
3482,D. Fagundez,62.666666666666664
4924,Gorosabel,62.666666666666664
11964,K. Kratz,62.666666666666664
2137,M. Diaby,62.666666666666664
2141,R. Doan,62.666666666666664
5438,I. Paurević,62.666666666666664
8494,P. Schönfeld,62.666666666666664
7527,D. Buballa,62.666666666666664
665,David Villa,62.666666666666664
664,Wu Lei,62.666666666666664
7693,O. Skipp,62.666666666666664
9748,A. Al Faraj,62.666666666666664
1481,D. Biseswar,62.666666666666664
10647,S. Inagaki,62.666666666666664
