short_name,total
A. Rizzo,60.666666666666664
L. Czyborra,60.666666666666664
A. Vigo,60.666666666666664
R. Kitoko,60.666666666666664
P. Kitchen,60.666666666666664
J. Damm,60.666666666666664
S. Schuppan,60.666666666666664
E. Seçgin,60.666666666666664
Brunet,60.666666666666664
S. Golbourne,60.666666666666664
P. Tomasik,60.666666666666664
Y. Bolasie,60.666666666666664
Lombán,60.666666666666664
S. Skytte,60.666666666666664
Y. Boé-Kane,60.666666666666664
V. Wormgoor,60.666666666666664
R. Çağıran,60.666666666666664
R. Kapić,60.666666666666664
B. Başaçıkoğlu,60.666666666666664
S. Sinclair,60.666666666666664
R. Bengtsson,60.666666666666664
N. Næss,60.666666666666664
Marcelo Freitas,60.666666666666664
E. Babayan,60.666666666666664
C. Arano,60.666666666666664
D. Bojanić,60.666666666666664
K. Matsubara,60.666666666666664
J. Eskesen,60.666666666666664
Fredinho Mutto,60.666666666666664
Juan Villar,60.666666666666664
M. Lestienne,60.666666666666664
A. Sauthier,60.666666666666664
T. Albutat,60.666666666666664
S. O'Keefe,60.666666666666664
O. Kaya,60.666666666666664
Ricardinho,60.666666666666664
G. Kashia,60.666666666666664
Y. Baraye,60.666666666666664
Bebé,60.666666666666664
B. Rother,60.666666666666664
O. Bosso,60.666666666666664
Jessé Ledeiro,60.666666666666664
J. Santander,60.666666666666664
G. Castrovilli,60.666666666666664
Mauro Riboas,60.666666666666664
Carleto Costinha,60.666666666666664
Jorge Carvallinho,60.666666666666664
Lasure,60.666666666666664
T. Kainz,60.666666666666664
A. Caceres,60.666666666666664
Derik,60.666666666666664
M. Johnson,60.666666666666664
G. Paquiez,60.666666666666664
E. Ekpolo,60.666666666666664
M. Nervo,60.666666666666664
A. El Bouchataoui,60.666666666666664
J. Fjóluson,60.666666666666664
Y. Orozco,60.666666666666664
O. Norburn,60.666666666666664
Milton Menceiros,60.666666666666664
C. Oliveira Souza,60.666666666666664
A. Razak,60.666666666666664
J. Jones,60.666666666666664
A. Erlingmark,60.666666666666664
D. Verde,60.666666666666664
A. Tashaev,60.666666666666664
F. Quiroz,60.666666666666664
Callejón,60.666666666666664
N. Schmidt,60.666666666666664
K. Hoever,60.666666666666664
M. Connolly,60.666666666666664
M. Gjira,60.666666666666664
J. Duverne,60.666666666666664
M. Ambrosiewicz,60.666666666666664
E. Roco,60.666666666666664
A. McCormack,60.666666666666664
M. Sadler,60.666666666666664
S. Kulovits,60.666666666666664
M. Mbaye,60.666666666666664
F. Eboa Eboa,60.666666666666664
N. Moreno,60.666666666666664
Abdu Conté,60.666666666666664
S. Mauk,60.666666666666664
H. Pell,60.666666666666664
E. Marxen,60.666666666666664
Sori Mané,60.666666666666664
Adri Castellano,60.666666666666664
R. Torres,60.666666666666664
F. Bravo,60.666666666666664
M. Hairston,60.666666666666664
Gustavo Hebling,60.666666666666664
M. Crooks,60.666666666666664
A. Abdi,60.666666666666664
J. Juelsgård,60.666666666666664
A. Mosquera,60.666666666666664
D. Rose,60.666666666666664
F. Balbuena,60.666666666666664
D. Soddimo,60.666666666666664
S. Glarner,60.666666666666664
Édundo Oliveira,60.666666666666664
C. Ogilvie,60.666666666666664
V. Wernersson,60.666666666666664
S. Molina,60.666666666666664
C. Lines,60.666666666666664
C. Calderón,60.666666666666664
J. Rossiter,60.666666666666664
C. Forrester,60.666666666666664
M. Calderoni,60.666666666666664
G. Wikheim,60.666666666666664
D. Lenihan,60.666666666666664
M. Al Olayan,60.666666666666664
R. van Drongelen,60.666666666666664
Lyanco,60.666666666666664
Jo Jae Cheol,60.666666666666664
G. Heinry,60.666666666666664
S. Shome,60.666666666666664
K. Nagato,60.666666666666664
Fullana,60.666666666666664
M. Lepe,60.666666666666664
L. Haraslín,60.666666666666664
F. Pogba,60.666666666666664
D. Mazzocco,60.666666666666664
J. Horsfield,60.666666666666664
A. Martínez,60.666666666666664
Pepe Mena,60.666666666666664
G. Higuaín,60.666666666666664
Wu Qing,60.666666666666664
B. Hussein,60.666666666666664
P. Stolarski,60.666666666666664
Y. Mosquera,60.666666666666664
M. Herrera,60.666666666666664
L. Angulo,60.666666666666664
Fabiano Sonta,60.666666666666664
H. Shipp,60.666666666666664
B. Burns,60.666666666666664
Carlos Neva,60.666666666666664
Javi Castellano,60.666666666666664
D. Flores,60.666666666666664
S. Al Muwallad,60.666666666666664
M. Wachs,60.666666666666664
D. Foulon,60.666666666666664
K. Yamamoto,60.666666666666664
A. Arregui,60.666666666666664
M. Dittgen,60.666666666666664
C. Shields,60.666666666666664
J. Galván,60.666666666666664
F. Bambock,60.666666666666664
L. Tonelli,60.666666666666664
L. Paz,60.666666666666664
Rafa de Vicente,60.666666666666664
S. Tanser,60.666666666666664
A. Polo,60.666666666666664
Dani Raba,60.666666666666664
D. Kvande,60.666666666666664
J. van Aken,60.666666666666664
Campins,60.666666666666664
H. Rashidi,60.666666666666664
L. Fröde,60.666666666666664
D. Kempe,60.666666666666664
M. Bartley,60.666666666666664
J. Brandon,60.666666666666664
B. Tuiloma,60.666666666666664
S. Blondelle,60.666666666666664
M. Rasner,60.666666666666664
C. Zock,60.666666666666664
C. Aneke,60.666666666666664
M. Clarke,60.666666666666664
A. Irving,60.666666666666664
M. Cebula,60.666666666666664
C. Stefańczyk,60.666666666666664
Q. Moll,60.333333333333336
C. Krempicki,60.333333333333336
R. Renner,60.333333333333336
Jang Yun Ho,60.333333333333336
M. Alphonse,60.333333333333336
M. Čovilo,60.333333333333336
X. Schenk,60.333333333333336
M. Rayhi,60.333333333333336
A. Barrios,60.333333333333336
Lee Yeong Jae,60.333333333333336
Lucas Marques,60.333333333333336
P. van Ooijen,60.333333333333336
M. Yedro,60.333333333333336
M. Mancienne,60.333333333333336
A. Herrera,60.333333333333336
David Carmona,60.333333333333336
J. Dacosta,60.333333333333336
A. Blomqvist,60.333333333333336
K. Mahlasela,60.333333333333336
G. Muzinga,60.333333333333336
S. Pinas,60.333333333333336
S. Sabelli,60.333333333333336
D. Bejarano,60.333333333333336
J. Hesketh,60.333333333333336
S. Aigner,60.333333333333336
R. Crivello,60.333333333333336
M. Bürki,60.333333333333336
N. Landgraf,60.333333333333336
N. Tenaglia,60.333333333333336
Li Lei,60.333333333333336
C. Auzqui,60.333333333333336
S. De Petter,60.333333333333336
S. Scougall,60.333333333333336
E. Salomonsson,60.333333333333336
H. Alpsoy,60.333333333333336
Akieme,60.333333333333336
Luis Perea,60.333333333333336
M. Costly,60.333333333333336
Luismi,60.333333333333336
J. Chicco,60.333333333333336
S. Galani,60.333333333333336
J. Naismith,60.333333333333336
M. Ali,60.333333333333336
R. Rebolledo,60.333333333333336
P. Schürpf,60.333333333333336
D. Frick,60.333333333333336
D. Murillo,60.333333333333336
M. Done,60.333333333333336
H. Pehlivan,60.333333333333336
Gandoy,60.333333333333336
M. Pellegrini,60.333333333333336
D. Stahl,60.333333333333336
S. Kind Mikalsen,60.333333333333336
K. Malinov,60.333333333333336
J. Soto,60.333333333333336
Z. Flemming,60.333333333333336
E. Pereyra,60.333333333333336
B. Fofana,60.333333333333336
N. Dalmonte,60.333333333333336
C. Osmanpaşa,60.333333333333336
K. Escamilla,60.333333333333336
Thierry Moutinho,60.333333333333336
P. Neumann,60.333333333333336
J. Riedel,60.333333333333336
J. Castro,60.333333333333336
Alex Pinto,60.333333333333336
R. Gojani,60.333333333333336
Freddy Cardouso,60.333333333333336
M. Massop,60.333333333333336
Tiago Djaló,60.333333333333336
K. Miyahara,60.333333333333336
J. Serrano,60.333333333333336
Gonçalo Tavares,60.333333333333336
B. García,60.333333333333336
Tiago Alves,60.333333333333336
R. López,60.333333333333336
D. Wright,60.333333333333336
T. James,60.333333333333336
A. Bongiovanni,60.333333333333336
J. Skjelvik,60.333333333333336
O. Bic,60.333333333333336
O. Richards,60.333333333333336
R. Sánchez,60.333333333333336
J. Lelieveld,60.333333333333336
Marcão,60.333333333333336
A. Colpani,60.333333333333336
Park Dae Han,60.333333333333336
T. Lawrence,60.333333333333336
J. Davenport,60.333333333333336
B. Dickenson,60.333333333333336
L. Lacroix,60.333333333333336
M. Hector,60.333333333333336
E. Andersen,60.333333333333336
S. Findlay,60.333333333333336
B. Risa,60.333333333333336
E. Oyeleke,60.333333333333336
Pere Milla,60.333333333333336
Davi Parrela,60.333333333333336
C. Buonaiuto,60.333333333333336
S. D'Almeida,60.333333333333336
A. Jakobsen,60.333333333333336
E. Calvillo,60.333333333333336
Alexis,60.333333333333336
C. Rodríguez,60.333333333333336
Quique,60.333333333333336
J. Börner,60.333333333333336
L. Venuti,60.333333333333336
A. Hazazi,60.333333333333336
Víctor López,60.333333333333336
B. Embolo,60.333333333333336
D. Kulusevski,60.333333333333336
M. Piccinocchi,60.333333333333336
B. Morris,60.333333333333336
J. Hoilett,60.333333333333336
S. Ring,60.333333333333336
T. Pobega,60.333333333333336
M. Caruzzo,60.333333333333336
A. Lottin,60.333333333333336
G. Bolger,60.333333333333336
S. Pedroza,60.333333333333336
O. Al Soma,60.333333333333336
Carlinhos,60.333333333333336
Q. Cornette,60.333333333333336
R. Castro,60.333333333333336
M. Nielsen,60.333333333333336
D. Orellana,60.333333333333336
J. Murillo,60.333333333333336
R. Foster,60.333333333333336
A. Vetrih,60.333333333333336
D. Buonanotte,60.333333333333336
A. Estupiñán,60.333333333333336
K. Frei,60.333333333333336
R. Haynes,60.333333333333336
R. Babenko,60.333333333333336
Li Hang,60.333333333333336
J. Keohane,60.333333333333336
N. Jørgensen,60.333333333333336
J. Reeves,60.333333333333336
Vako,60.333333333333336
Yu Hanchao,60.333333333333336
T. Goppel,60.333333333333336
L. O'Neill,60.333333333333336
N. De Medina,60.333333333333336
M. Cornet,60.333333333333336
A. Bolivar,60.333333333333336
N. Maksimović,60.333333333333336
M. Mantovani,60.333333333333336
Paulinho,60.333333333333336
K. Gutiérrez,60.333333333333336
M. Hartmann,60.333333333333336
D. Moreno,60.333333333333336
J. Repas,60.333333333333336
J. Weir,60.333333333333336
R. Griffiths,60.333333333333336
Dória,60.333333333333336
W. Evseev,60.333333333333336
Zhou Haibin,60.333333333333336
Y. Leiva,60.333333333333336
M. Bloomfield,60.333333333333336
Renaldo Justinho,60.333333333333336
F. García,60.333333333333336
A. Cruz,60.333333333333336
S. Kaya,60.333333333333336
C. Théréau,60.333333333333336
Raúl Navas,60.333333333333336
André Almeida,60.333333333333336
Arsénio,60.333333333333336
M. Waris,60.333333333333336
T. Kida,60.333333333333336
Y. Konoplyanka,60.333333333333336
M. Sykes,60.333333333333336
Felipe,60.333333333333336
A. Maxim,60.333333333333336
J. Kotei,60.333333333333336
A. Ildız,60.333333333333336
S. Nago,60.333333333333336
K. Schindler,60.333333333333336
R. Kaib,60.333333333333336
F. Romagna,60.333333333333336
A. Ralston,60.333333333333336
A. Al Ammar,60.333333333333336
A. Wede,60.333333333333336
M. Maouche,60.333333333333336
J. Fernandes,60.333333333333336
D. Ba,60.333333333333336
M. Hjulmand,60.333333333333336
P. Medina,60.333333333333336
C. Essers,60.333333333333336
F. Sivetti,60.333333333333336
J. Rodriguez,60.333333333333336
Zhu Ting,60.333333333333336
S. Dahlström,60.333333333333336
C. Hussey,60.333333333333336
S. Grippo,60.333333333333336
A. Bernal,60.333333333333336
C. Kum,60.333333333333336
R. Knoche,60.333333333333336
Lee Jae Kwon,60.333333333333336
E. Figueroa,60.333333333333336
L. Krajnc,60.333333333333336
V. Müller,60.333333333333336
J. Strauß,60.333333333333336
M. Simon,60.333333333333336
Y. Pambou,60.333333333333336
J. Ménez,60.333333333333336
Insua,60.333333333333336
K. Palmer,60.333333333333336
L. Del Pinto,60.333333333333336
H. Kadish,60.333333333333336
P. Pîrvulescu,60.333333333333336
G. Busio,60.333333333333336
D. Rosende,60.333333333333336
I. Bel Hassani,60.333333333333336
T. Baumgartl,60.333333333333336
A. El Said,60.333333333333336
Wu Xinghan,60.333333333333336
E. Le Fée,60.333333333333336
D. Cataño,60.333333333333336
Feng Zhuoyi,60.333333333333336
L. Abram,60.333333333333336
Danilo,60.333333333333336
V. Ibišević,60.333333333333336
Vicente,60.333333333333336
A. Costa,60.333333333333336
W. Kanon,60.333333333333336
K. Omeruo,60.333333333333336
L. Andersen,60.333333333333336
J. Dilrosun,60.333333333333336
M. Rodríguez,60.333333333333336
N. Al Dawsari,60.333333333333336
L. Polworth,60.333333333333336
D. Semenzato,60.333333333333336
S. Sidler,60.333333333333336
Choi Hyun Tae,60.333333333333336
Osvaldo Lodeiro,60.333333333333336
K. Koné,60.333333333333336
N. Gorosito,60.333333333333336
J. López,60.333333333333336
E. Brambila,60.333333333333336
G. Tutino,60.333333333333336
M. Camara,60.333333333333336
Miltisco Paulino,60.333333333333336
Kike Márquez,60.0
E. Smith,60.0
W. Hashimoto,60.0
F. Corapi,60.0
T. Weilandt,60.0
C. Styles,60.0
Salvi Sánchez,60.0
David Ferreiro,60.0
L. Ulloa,60.0
A. Ludwig,60.0
Marlon Nideiro,60.0
C. Elder,60.0
L. Ridgewell,60.0
G. Luperini,60.0
S. Crone,60.0
J. Garner,60.0
F. Dabo,60.0
J. Isijara,60.0
D. Bohl,60.0
N. Wells,60.0
C. Aasbak,60.0
F. Sambueza,60.0
Lillo,60.0
P. Ochs,60.0
A. Deiola,60.0
G. Nkoudou,60.0
C. Johnson,60.0
M. Schuster,60.0
I. Kutepov,60.0
J. Savarino,60.0
L. Coyle,60.0
Isaac Cuenca,60.0
I. Colman,60.0
Jony Reitosa,60.0
Rafael Ramos,60.0
I. Bebou,60.0
S. Ingolitsch,60.0
F. Di Tacchio,60.0
Andoni López,60.0
K. Endo,60.0
K. Salazar,60.0
M. Spelmann,60.0
D. Aleksić,60.0
J. Urretaviscaya,60.0
R. Gagliolo,60.0
M. Castro,60.0
N. De Pauw,60.0
P. Olayinka,60.0
V. Bezecourt,60.0
B. Valdez,60.0
N. Đurđić,60.0
A. Poulsen,60.0
W. Pacheco,60.0
J. Mombris,60.0
T. Goiginger,60.0
N. Redmond,60.0
T. Dekker,60.0
I. Ayala,60.0
L. Zander,60.0
Y. Takahashi,60.0
Arthur Silva,60.0
J. Locadia,60.0
Paulinho,60.0
A. White,60.0
Narcisso Mau,60.0
J. Bandowski,60.0
S. Horvath,60.0
Lapeña,60.0
Djaniny,60.0
D. Potter,60.0
R. Aarons,60.0
Bruno Andrade,60.0
J. Williams,60.0
D. Campos,60.0
P. Schobesberger,60.0
P. Frankowski,60.0
R. Gaddis,60.0
S. Ingason,60.0
Gao Zhunyi,60.0
K. Pestka,60.0
M. Poaty,60.0
O. Kiteishvili,60.0
M. Matsumoto,60.0
F. Avenatti,60.0
R. Yaremchuk,60.0
Y. Tatsuta,60.0
J. Hingert,60.0
M. Godinho,60.0
G. Masouras,60.0
J. Perch,60.0
Claudio Coíntra,60.0
A. McEneff,60.0
R. Al Mousa,60.0
Wilson Eduardo,60.0
M. Al Amri,60.0
D. Rojas,60.0
L. Landre,60.0
Àlex Corredera,60.0
E. Israelsson,60.0
C. Gustafsson,60.0
Paik Seung Ho,60.0
Stoichkov,60.0
S. Esposito,60.0
S. Rhein,60.0
F. Contedo,60.0
Juan Cruz,60.0
B. Poulain,60.0
L. Ebecilio,60.0
R. Ghezzal,60.0
Jung Seung Yong,60.0
N. Gallardo,60.0
A. Williams,60.0
R. Laryea,60.0
N. Ralph,60.0
Márcio Meira,60.0
E. Bonifacio,60.0
P. Kristensen,60.0
J. Mosquera,60.0
B. Comley,60.0
A. Sissoko,60.0
I. Chatzitheodoridis,60.0
Wang Tong,60.0
C. Álvarez,60.0
G. Fechner,60.0
R. Bobadilla,60.0
Rubén Sobrino,60.0
Alex Vallejo,60.0
P. Netzer,60.0
F. Bechtholdt,60.0
Diogo Gonçalves,60.0
A. Tanaka,60.0
O. Vranješ,60.0
B. Merlini,60.0
F. Portillo,60.0
Naldo,60.0
L. Kalludra,60.0
B. Innocent,60.0
A. Correa,60.0
M. Rose,60.0
Rodri Tarín,60.0
V. Mykolenko,60.0
T. Nishi,60.0
D. Kiki,60.0
Ángel García,60.0
W. Routledge,60.0
S. Romero,60.0
B. Touré,60.0
B. Sam,60.0
Raillo,60.0
A. Hasegawa,60.0
O. Rathbone,60.0
A. Peñaranda,60.0
D. Altobelli,60.0
Y. Suzuki,60.0
G. Roemeratoe,60.0
Ko Seung Beom,60.0
S. Schonlau,60.0
Z. Brault-Guillard,60.0
M. Gómez,60.0
M. Szwoch,60.0
M. Hernandez,60.0
C. Espinoza,60.0
Luis Felipe,60.0
S. Mitrović,60.0
O. Murillo,60.0
F. Kaufmann,60.0
J. Masson,60.0
E. Tozlu,60.0
E. Dennis,60.0
K. Bryan,60.0
J. Chotard,60.0
A. Diaby,60.0
I. Jebali,60.0
R. Lamah,60.0
N. Kalinić,60.0
A. Maiz,60.0
O. Albornoz,60.0
D. Massey,60.0
J. Boga,60.0
Zhang Chi,60.0
A. Mastalli,60.0
J. Caprice,60.0
Luis Díaz,60.0
W. Guisao,60.0
J. Taylor,60.0
M. De Iriondo,60.0
A. Toufiqui,60.0
R. Framberger,60.0
Tiago Ilori,60.0
N. Röseler,60.0
A. Stanilewicz,60.0
I. Traoré,60.0
Emidio Hoffman,60.0
Toni Moya,60.0
S. Moreo,60.0
L. Koné,60.0
R. Krauße,60.0
A. Al Salem,60.0
M. Ihattaren,60.0
F. Flórez,60.0
A. Ibargüen,60.0
R. Lukaku,60.0
M. Little,60.0
T. Kanai,60.0
Romário Pires,60.0
M. Fox,60.0
L. Saldaña,60.0
M. Braithwaite,60.0
L. Fraser,60.0
F. Dagerstål,60.0
J. Bahebeck,60.0
D. Anyembe,60.0
K. Mensah,60.0
S. Muroya,60.0
B. Torrealba,60.0
E. Valencia,60.0
M. Ehmer,60.0
C. Gunter,60.0
O. Nguette,60.0
C. Falletti,60.0
L. Geertruida,60.0
J. Williams,60.0
L. Silva,60.0
J. Basanta,60.0
L. Mntambo,60.0
E. Zaldívar,60.0
Kauã Zanson,60.0
M. Hornschuh,60.0
A. Karabulut,60.0
Q. Boisgard,60.0
B. Manuel,60.0
A. Dyer,60.0
M. Sau,60.0
H. Wolf,60.0
M. Demiral,60.0
A. Weber,60.0
A. Saint-Maximin,60.0
E. Ávila,60.0
Zhang Wenzhao,60.0
K. Sidibé,60.0
D. Petratos,60.0
Chen Lei,60.0
D. Chygrynskyi,60.0
F. Mancinelli,60.0
T. Clarke,60.0
J. Berget,60.0
S. Sprangler,60.0
Carlos Ruiz,60.0
M. Thurnwald,60.0
José Semedo,60.0
A. Özbiliz,60.0
S. Hefti,60.0
J. Pérez,60.0
K. Kusk,59.666666666666664
M. Deplagne,59.666666666666664
T. Almada,59.666666666666664
M. Mancosu,59.666666666666664
Kwon Kyung Won,59.666666666666664
M. Niang,59.666666666666664
D. Moxey,59.666666666666664
G. Chaalali,59.666666666666664
M. Ristl,59.666666666666664
Roger Guedes,59.666666666666664
C. Brittain,59.666666666666664
M. López,59.666666666666664
T. Soares,59.666666666666664
Kim Yong Hwan,59.666666666666664
D. Benedetto,59.666666666666664
R. Assalé,59.666666666666664
Bi Jinhao,59.666666666666664
Hugo Goiteira,59.666666666666664
J. Thorsen,59.666666666666664
M. Mahi,59.666666666666664
Sandeiro Leal,59.666666666666664
H. Amin,59.666666666666664
R. Halliche,59.666666666666664
F. Navarro,59.666666666666664
C. Montano,59.666666666666664
J. Bartkowski,59.666666666666664
Chris Farminhão,59.666666666666664
U. Taffertshofer,59.666666666666664
A. O'Connor,59.666666666666664
M. Bokadi,59.666666666666664
B. Ojeda,59.666666666666664
B. Sekulić,59.666666666666664
G. Valverde,59.666666666666664
A. Struna,59.666666666666664
B. Cargill,59.666666666666664
Rui Fonte,59.666666666666664
M. Friedrich,59.666666666666664
R. Eckardt,59.666666666666664
M. Senesi,59.666666666666664
B. Ecuélé Manga,59.666666666666664
J. Labadie,59.666666666666664
C. Robles,59.666666666666664
J. Hessenthaler,59.666666666666664
E. Thommy,59.666666666666664
O. Idrissi,59.666666666666664
M. Medina,59.666666666666664
J. Araya,59.666666666666664
C. Obasi,59.666666666666664
B. Parker,59.666666666666664
Y. Karamoh,59.666666666666664
S. Kerk,59.666666666666664
A. Sagal,59.666666666666664
N. Bakboord,59.666666666666664
F. Vera,59.666666666666664
T. Matsumoto,59.666666666666664
C. Cisneros,59.666666666666664
A. Miranchuk,59.666666666666664
An Hyeon Beom,59.666666666666664
N. Barrios,59.666666666666664
M. Akbaş,59.666666666666664
M. López,59.666666666666664
Park Sun Yong,59.666666666666664
I. de Camargo,59.666666666666664
F. Dady Ngoy,59.666666666666664
T. Kunimoto,59.666666666666664
N. Maupay,59.666666666666664
Guarrotxena,59.666666666666664
Lee Jin Hyun,59.666666666666664
P. Cortizo,59.666666666666664
Jesús Rueda,59.666666666666664
C. Sloth,59.666666666666664
D. Mayor,59.666666666666664
G. Zahid,59.666666666666664
M. Bülter,59.666666666666664
T. Kubo,59.666666666666664
M. Bianchetti,59.666666666666664
Duirval Diniz,59.666666666666664
S. Abdul-Salaam,59.666666666666664
Luis Mago,59.666666666666664
M. Fayez,59.666666666666664
A. Mawson,59.666666666666664
Martin Cordeia,59.666666666666664
J. Vagnoman,59.666666666666664
M. Škrtel,59.666666666666664
I. Al Zubaidi,59.666666666666664
M. Edjouma,59.666666666666664
A. Dursun,59.666666666666664
L. Pavez Contreras,59.666666666666664
M. Sepúlveda,59.666666666666664
D. Van den Buijs,59.666666666666664
L. Rodríguez,59.666666666666664
C. Lakin,59.666666666666664
S. Boey,59.666666666666664
T. Gjertsen,59.666666666666664
F. Ugrinic,59.666666666666664
E. Mosquera,59.666666666666664
G. Evans,59.666666666666664
R. Del Castillo,59.666666666666664
N. Fernández,59.666666666666664
L. Ridehalgh,59.666666666666664
T. Martínez,59.666666666666664
C. Atsu,59.666666666666664
Y. Pehlivan,59.666666666666664
Fred Soidares,59.666666666666664
M. Gargiulo,59.666666666666664
Hong Jeong Ho,59.666666666666664
D. Kolovetsios,59.666666666666664
M. Kapo,59.666666666666664
O. Colley,59.666666666666664
B. Djimsiti,59.666666666666664
T. Touré,59.666666666666664
Hwang Soon Min,59.666666666666664
Park Han Bin,59.666666666666664
J. Choplin,59.666666666666664
N. Subotić,59.666666666666664
P. McGinn,59.666666666666664
L. Ariaudo,59.666666666666664
Kang Ji Hoon,59.666666666666664
D. Milošević,59.666666666666664
J. Bøge,59.666666666666664
Y. Mbone,59.666666666666664
E. Eze,59.666666666666664
Richard Rodrigues,59.666666666666664
K. Dawson,59.666666666666664
R. Lopes Cabral,59.666666666666664
J. Earl,59.666666666666664
A. Abeid,59.666666666666664
M. Qasem,59.666666666666664
Gerso,59.666666666666664
Borja Granero,59.666666666666664
Estrela,59.666666666666664
O. Turton,59.666666666666664
A. Milik,59.666666666666664
L. Pernica,59.666666666666664
S. Furtado,59.666666666666664
